popularity,budget,revenue,original_title,cast,director,runtime,release_date,vote_count,vote_average,release_year,new_split
0.35,40000000,28972508,Shorts,Jimmy Bennett|Kat Dennings|Jolie Vanier|William H. Macy|James Spader,Robert Rodriguez,89,2009-08-21,20,4.8,2009,Family
0.32,12500000,27206120,Sorority Row,Rumer Willis|Briana Evigan|Jamie Chung|Leah Pipes|Teri Andrzejewski,Stewart Hendler,101,2009-09-09,92,5.3,2009,Horror
0.32,12500000,27206120,Sorority Row,Rumer Willis|Briana Evigan|Jamie Chung|Leah Pipes|Teri Andrzejewski,Stewart Hendler,101,2009-09-09,92,5.3,2009,Mystery
0.32,12500000,27206120,Sorority Row,Rumer Willis|Briana Evigan|Jamie Chung|Leah Pipes|Teri Andrzejewski,Stewart Hendler,101,2009-09-09,92,5.3,2009,Thriller
0.29,23000000,9366227,ChÃ©ri,Michelle Pfeiffer|Kathy Bates|Rupert Friend|Felicity Jones|Iben Hjejle,Stephen Frears,86,2009-02-10,29,5.8,2009,Drama
0.29,23000000,9366227,ChÃ©ri,Michelle Pfeiffer|Kathy Bates|Rupert Friend|Felicity Jones|Iben Hjejle,Stephen Frears,86,2009-02-10,29,5.8,2009,Comedy
0.29,23000000,9366227,ChÃ©ri,Michelle Pfeiffer|Kathy Bates|Rupert Friend|Felicity Jones|Iben Hjejle,Stephen Frears,86,2009-02-10,29,5.8,2009,Romance
0.29,10000000,7022728,The Joneses,David Duchovny|Demi Moore|Amber Heard|Benjamin Hollingsworth|Lauren Hutton,Derrick Borte,96,2009-09-13,117,6.0,2009,Comedy
0.29,10000000,7022728,The Joneses,David Duchovny|Demi Moore|Amber Heard|Benjamin Hollingsworth|Lauren Hutton,Derrick Borte,96,2009-09-13,117,6.0,2009,Drama
0.29,20000000,18599102,Fired Up!,Nicholas D'Agosto|Eric Christian Olsen|Sarah Roemer|Molly Sims|Danneel Ackles,Will Gluck,90,2009-02-20,103,5.9,2009,Comedy
0.29,20000000,18599102,Fired Up!,Nicholas D'Agosto|Eric Christian Olsen|Sarah Roemer|Molly Sims|Danneel Ackles,Will Gluck,90,2009-02-20,103,5.9,2009,Romance
0.28,75,134,Wanted,Salman Khan|Ayesha Takia|Mahesh Manjrekar|Prakash Raj|Vinod Khanna,Prabhu Deva,129,2009-09-18,18,4.9,2009,Action
0.28,75,134,Wanted,Salman Khan|Ayesha Takia|Mahesh Manjrekar|Prakash Raj|Vinod Khanna,Prabhu Deva,129,2009-09-18,18,4.9,2009,Comedy
0.28,75,134,Wanted,Salman Khan|Ayesha Takia|Mahesh Manjrekar|Prakash Raj|Vinod Khanna,Prabhu Deva,129,2009-09-18,18,4.9,2009,Crime
0.28,75,134,Wanted,Salman Khan|Ayesha Takia|Mahesh Manjrekar|Prakash Raj|Vinod Khanna,Prabhu Deva,129,2009-09-18,18,4.9,2009,Thriller
0.28,10000000,295750,World's Greatest Dad,Robin Williams|Alexie Gilmore|Daryl Sabara|Geoff Pierson|Henry Simmons,Bobcat Goldthwait,99,2009-08-20,67,6.3,2009,Comedy
0.28,10000000,295750,World's Greatest Dad,Robin Williams|Alexie Gilmore|Daryl Sabara|Geoff Pierson|Henry Simmons,Bobcat Goldthwait,99,2009-08-20,67,6.3,2009,Romance
0.27,1700000,1007962,The Girlfriend Experience,Sasha Grey|Chris Santos|Peter Zizzo|Timothy J. Cox|Timothy Davis,Steven Soderbergh,77,2009-01-20,41,5.5,2009,Comedy
0.27,1700000,1007962,The Girlfriend Experience,Sasha Grey|Chris Santos|Peter Zizzo|Timothy J. Cox|Timothy Davis,Steven Soderbergh,77,2009-01-20,41,5.5,2009,Drama
0.25,15000000,6405245,Post Grad,Alexis Bledel|Zach Gilford|Rodrigo Santoro|Jane Lynch|Carol Burnett,Vicky Jenson,89,2009-08-21,63,5.1,2009,Comedy
0.12,1000000,1296971,Paper Heart,Michael Cera|Charlyne Yi|Jake Johnson|Gill Summers|Martin Starr,Nicholas Jasenovec,88,2009-07-31,17,5.1,2009,Comedy
0.12,1000000,1296971,Paper Heart,Michael Cera|Charlyne Yi|Jake Johnson|Gill Summers|Martin Starr,Nicholas Jasenovec,88,2009-07-31,17,5.1,2009,Drama
0.12,1000000,1296971,Paper Heart,Michael Cera|Charlyne Yi|Jake Johnson|Gill Summers|Martin Starr,Nicholas Jasenovec,88,2009-07-31,17,5.1,2009,Romance
0.23,7000000,39462438,Crazy Heart,Jeff Bridges|Maggie Gyllenhaal|Colin Farrell|Robert Duvall|Paul Herman,Scott Cooper,112,2009-12-16,126,6.4,2009,Drama
0.23,7000000,39462438,Crazy Heart,Jeff Bridges|Maggie Gyllenhaal|Colin Farrell|Robert Duvall|Paul Herman,Scott Cooper,112,2009-12-16,126,6.4,2009,Music
0.23,7000000,39462438,Crazy Heart,Jeff Bridges|Maggie Gyllenhaal|Colin Farrell|Robert Duvall|Paul Herman,Scott Cooper,112,2009-12-16,126,6.4,2009,Romance
0.22,2000000,7306,Stolen Lives,Jon Hamm|Josh Lucas|Rhona Mitra|James Van Der Beek|Jessica Chastain,Anders Anderson,97,2009-10-10,12,6.0,2009,Crime
0.22,2000000,7306,Stolen Lives,Jon Hamm|Josh Lucas|Rhona Mitra|James Van Der Beek|Jessica Chastain,Anders Anderson,97,2009-10-10,12,6.0,2009,Drama
0.22,2000000,7306,Stolen Lives,Jon Hamm|Josh Lucas|Rhona Mitra|James Van Der Beek|Jessica Chastain,Anders Anderson,97,2009-10-10,12,6.0,2009,Mystery
0.22,2000000,7306,Stolen Lives,Jon Hamm|Josh Lucas|Rhona Mitra|James Van Der Beek|Jessica Chastain,Anders Anderson,97,2009-10-10,12,6.0,2009,Thriller
0.18,2500000,352810,Like Dandelion Dust,Mira Sorvino|Barry Pepper|Cole Hauser|Kate Levering,Jon Gunn,100,2009-02-05,11,7.0,2009,Drama
0.18,2500000,352810,Like Dandelion Dust,Mira Sorvino|Barry Pepper|Cole Hauser|Kate Levering,Jon Gunn,100,2009-02-05,11,7.0,2009,Family
0.19,7000000,1429299,I Hope They Serve Beer in Hell,Matt Czuchry|Jesse Bradford|Marika Dominczyk|Traci Lords|Geoff Stults,Bob Gosse,106,2009-09-25,11,5.6,2009,Comedy
0.19,7000000,1429299,I Hope They Serve Beer in Hell,Matt Czuchry|Jesse Bradford|Marika Dominczyk|Traci Lords|Geoff Stults,Bob Gosse,106,2009-09-25,11,5.6,2009,Drama
0.16,1500000,56000,Beautiful,Deborra-Lee Furness|Peta Wilson|Aaron Jeffery|Asher Keddie|Erik Thomson,Dean O'Flaherty,97,2009-04-27,10,4.4,2009,Drama
0.16,1500000,56000,Beautiful,Deborra-Lee Furness|Peta Wilson|Aaron Jeffery|Asher Keddie|Erik Thomson,Dean O'Flaherty,97,2009-04-27,10,4.4,2009,Mystery
0.16,1500000,56000,Beautiful,Deborra-Lee Furness|Peta Wilson|Aaron Jeffery|Asher Keddie|Erik Thomson,Dean O'Flaherty,97,2009-04-27,10,4.4,2009,Thriller
0.15,58000000,85280250,Did You Hear About The Morgans?,Hugh Grant|Sarah Jessica Parker|Mary Steenburgen|Sam Elliott|Natalia Klimas,Marc Lawrence,103,2009-12-17,181,5.0,2009,Comedy
0.15,5000000,38610009,The Grudge 3,Johanna Braddy|Gil McKinney|Emi Ikehata|Jadie-Rose Hobson|Beau Mirchoff,Toby Wilkins,90,2009-05-12,74,5.4,2009,Horror
0.15,5000000,38610009,The Grudge 3,Johanna Braddy|Gil McKinney|Emi Ikehata|Jadie-Rose Hobson|Beau Mirchoff,Toby Wilkins,90,2009-05-12,74,5.4,2009,Thriller
0.11,250000,232732,Big Fan,Patton Oswalt|Kevin Corrigan|Michael Rapaport|Marcia Jean Kurtz|Serafina Fiore,Robert D. Siegel,91,2009-01-18,16,5.7,2009,Comedy
0.11,250000,232732,Big Fan,Patton Oswalt|Kevin Corrigan|Michael Rapaport|Marcia Jean Kurtz|Serafina Fiore,Robert D. Siegel,91,2009-01-18,16,5.7,2009,Drama
0.17,25000000,20719451,Mao's Last Dancer,Chi Cao|Chengwu Guo|Wen Bin Huang|Joan Chen|Bruce Greenwood,Bruce Beresford,117,2009-10-01,16,6.7,2009,Drama
0.17,25000000,20719451,Mao's Last Dancer,Chi Cao|Chengwu Guo|Wen Bin Huang|Joan Chen|Bruce Greenwood,Bruce Beresford,117,2009-10-01,16,6.7,2009,Romance
0.09,31192,10000,Down Terrace,Robert Hill|Robin Hill|Julia Deakin|David Schaal|Tony Way,Ben Wheatley,89,2009-09-01,15,6.5,2009,Drama
0.09,31192,10000,Down Terrace,Robert Hill|Robin Hill|Julia Deakin|David Schaal|Tony Way,Ben Wheatley,89,2009-09-01,15,6.5,2009,Action
0.09,31192,10000,Down Terrace,Robert Hill|Robin Hill|Julia Deakin|David Schaal|Tony Way,Ben Wheatley,89,2009-09-01,15,6.5,2009,Comedy
9.36,160000000,825500000,Inception,Leonardo DiCaprio|Joseph Gordon-Levitt|Ellen Page|Tom Hardy|Ken Watanabe,Christopher Nolan,148,2010-07-14,9767,7.9,2010,Action
9.36,160000000,825500000,Inception,Leonardo DiCaprio|Joseph Gordon-Levitt|Ellen Page|Tom Hardy|Ken Watanabe,Christopher Nolan,148,2010-07-14,9767,7.9,2010,Thriller
9.36,160000000,825500000,Inception,Leonardo DiCaprio|Joseph Gordon-Levitt|Ellen Page|Tom Hardy|Ken Watanabe,Christopher Nolan,148,2010-07-14,9767,7.9,2010,Science Fiction
9.36,160000000,825500000,Inception,Leonardo DiCaprio|Joseph Gordon-Levitt|Ellen Page|Tom Hardy|Ken Watanabe,Christopher Nolan,148,2010-07-14,9767,7.9,2010,Mystery
9.36,160000000,825500000,Inception,Leonardo DiCaprio|Joseph Gordon-Levitt|Ellen Page|Tom Hardy|Ken Watanabe,Christopher Nolan,148,2010-07-14,9767,7.9,2010,Adventure
5.7,200000000,623933331,Iron Man 2,Robert Downey Jr.|Gwyneth Paltrow|Don Cheadle|Scarlett Johansson|Mickey Rourke,Jon Favreau,124,2010-04-28,4920,6.6,2010,Adventure
5.7,200000000,623933331,Iron Man 2,Robert Downey Jr.|Gwyneth Paltrow|Don Cheadle|Scarlett Johansson|Mickey Rourke,Jon Favreau,124,2010-04-28,4920,6.6,2010,Action
5.7,200000000,623933331,Iron Man 2,Robert Downey Jr.|Gwyneth Paltrow|Don Cheadle|Scarlett Johansson|Mickey Rourke,Jon Favreau,124,2010-04-28,4920,6.6,2010,Science Fiction
5.57,200000000,1025467110,Alice in Wonderland,Mia Wasikowska|Johnny Depp|Anne Hathaway|Helena Bonham Carter|Crispin Glover,Tim Burton,108,2010-03-03,2853,6.3,2010,Family
5.57,200000000,1025467110,Alice in Wonderland,Mia Wasikowska|Johnny Depp|Anne Hathaway|Helena Bonham Carter|Crispin Glover,Tim Burton,108,2010-03-03,2853,6.3,2010,Fantasy
5.57,200000000,1025467110,Alice in Wonderland,Mia Wasikowska|Johnny Depp|Anne Hathaway|Helena Bonham Carter|Crispin Glover,Tim Burton,108,2010-03-03,2853,6.3,2010,Adventure
5.29,13000000,327803731,Black Swan,Natalie Portman|Mila Kunis|Vincent Cassel|Barbara Hershey|Winona Ryder,Darren Aronofsky,108,2010-12-02,2597,7.1,2010,Drama
5.29,13000000,327803731,Black Swan,Natalie Portman|Mila Kunis|Vincent Cassel|Barbara Hershey|Winona Ryder,Darren Aronofsky,108,2010-12-02,2597,7.1,2010,Mystery
5.29,13000000,327803731,Black Swan,Natalie Portman|Mila Kunis|Vincent Cassel|Barbara Hershey|Winona Ryder,Darren Aronofsky,108,2010-12-02,2597,7.1,2010,Thriller
4.84,250000000,954305868,Harry Potter and the Deathly Hallows: Part 1,Daniel Radcliffe|Emma Watson|Rupert Grint|Ralph Fiennes|Helena Bonham Carter,David Yates,146,2010-10-17,3467,7.4,2010,Adventure
4.84,250000000,954305868,Harry Potter and the Deathly Hallows: Part 1,Daniel Radcliffe|Emma Watson|Rupert Grint|Ralph Fiennes|Helena Bonham Carter,David Yates,146,2010-10-17,3467,7.4,2010,Fantasy
4.84,250000000,954305868,Harry Potter and the Deathly Hallows: Part 1,Daniel Radcliffe|Emma Watson|Rupert Grint|Ralph Fiennes|Helena Bonham Carter,David Yates,146,2010-10-17,3467,7.4,2010,Family
3.79,69000000,543513985,Despicable Me,Steve Carell|Jason Segel|Russell Brand|Julie Andrews|Will Arnett,Pierre Coffin|Chris Renaud,95,2010-07-08,4851,7.1,2010,Action
3.79,69000000,543513985,Despicable Me,Steve Carell|Jason Segel|Russell Brand|Julie Andrews|Will Arnett,Pierre Coffin|Chris Renaud,95,2010-07-08,4851,7.1,2010,Animation
3.79,69000000,543513985,Despicable Me,Steve Carell|Jason Segel|Russell Brand|Julie Andrews|Will Arnett,Pierre Coffin|Chris Renaud,95,2010-07-08,4851,7.1,2010,Family
3.75,80000000,274470394,The Expendables,Sylvester Stallone|Jason Statham|Dolph Lundgren|Eric Roberts|Randy Couture,Sylvester Stallone,103,2010-08-03,2025,5.9,2010,Action
3.75,80000000,274470394,The Expendables,Sylvester Stallone|Jason Statham|Dolph Lundgren|Eric Roberts|Randy Couture,Sylvester Stallone,103,2010-08-03,2025,5.9,2010,Thriller
3.56,165000000,494878759,How to Train Your Dragon,Jay Baruchel|Gerard Butler|Craig Ferguson|America Ferrera|Jonah Hill,Dean DeBlois|Chris Sanders,98,2010-03-05,2949,7.4,2010,Fantasy
3.56,165000000,494878759,How to Train Your Dragon,Jay Baruchel|Gerard Butler|Craig Ferguson|America Ferrera|Jonah Hill,Dean DeBlois|Chris Sanders,98,2010-03-05,2949,7.4,2010,Adventure
3.56,165000000,494878759,How to Train Your Dragon,Jay Baruchel|Gerard Butler|Craig Ferguson|America Ferrera|Jonah Hill,Dean DeBlois|Chris Sanders,98,2010-03-05,2949,7.4,2010,Animation
3.56,165000000,494878759,How to Train Your Dragon,Jay Baruchel|Gerard Butler|Craig Ferguson|America Ferrera|Jonah Hill,Dean DeBlois|Chris Sanders,98,2010-03-05,2949,7.4,2010,Family
3.18,80000000,294804195,Shutter Island,Leonardo DiCaprio|Mark Ruffalo|Ben Kingsley|Emily Mortimer|Michelle Williams,Martin Scorsese,138,2010-02-18,3554,7.6,2010,Drama
3.18,80000000,294804195,Shutter Island,Leonardo DiCaprio|Mark Ruffalo|Ben Kingsley|Emily Mortimer|Michelle Williams,Martin Scorsese,138,2010-02-18,3554,7.6,2010,Thriller
3.18,80000000,294804195,Shutter Island,Leonardo DiCaprio|Mark Ruffalo|Ben Kingsley|Emily Mortimer|Michelle Williams,Martin Scorsese,138,2010-02-18,3554,7.6,2010,Mystery
2.91,170000000,400062763,TRON: Legacy,Garrett Hedlund|Jeff Bridges|Olivia Wilde|Bruce Boxleitner|Yaya DaCosta,Joseph Kosinski,125,2010-12-10,2026,6.3,2010,Adventure
2.91,170000000,400062763,TRON: Legacy,Garrett Hedlund|Jeff Bridges|Olivia Wilde|Bruce Boxleitner|Yaya DaCosta,Joseph Kosinski,125,2010-12-10,2026,6.3,2010,Action
2.91,170000000,400062763,TRON: Legacy,Garrett Hedlund|Jeff Bridges|Olivia Wilde|Bruce Boxleitner|Yaya DaCosta,Joseph Kosinski,125,2010-12-10,2026,6.3,2010,Science Fiction
2.87,260000000,591794936,Tangled,Zachary Levi|Mandy Moore|Donna Murphy|Ron Perlman|M.C. Gainey,Nathan Greno|Byron Howard,100,2010-11-24,2019,7.3,2010,Animation
2.87,260000000,591794936,Tangled,Zachary Levi|Mandy Moore|Donna Murphy|Ron Perlman|M.C. Gainey,Nathan Greno|Byron Howard,100,2010-11-24,2019,7.3,2010,Family
2.71,200000000,1063171911,Toy Story 3,Tom Hanks|Tim Allen|Ned Beatty|Joan Cusack|Michael Keaton,Lee Unkrich,103,2010-06-16,2924,7.5,2010,Animation
2.71,200000000,1063171911,Toy Story 3,Tom Hanks|Tim Allen|Ned Beatty|Joan Cusack|Michael Keaton,Lee Unkrich,103,2010-06-16,2924,7.5,2010,Family
2.71,200000000,1063171911,Toy Story 3,Tom Hanks|Tim Allen|Ned Beatty|Joan Cusack|Michael Keaton,Lee Unkrich,103,2010-06-16,2924,7.5,2010,Comedy
2.59,110000000,293329073,Salt,Angelina Jolie|Liev Schreiber|Corey Stoll|Chiwetel Ejiofor|Daniel Olbrychski,Phillip Noyce,100,2010-07-21,1433,6.2,2010,Action
2.59,110000000,293329073,Salt,Angelina Jolie|Liev Schreiber|Corey Stoll|Chiwetel Ejiofor|Daniel Olbrychski,Phillip Noyce,100,2010-07-21,1433,6.2,2010,Thriller
2.59,110000000,293329073,Salt,Angelina Jolie|Liev Schreiber|Corey Stoll|Chiwetel Ejiofor|Daniel Olbrychski,Phillip Noyce,100,2010-07-21,1433,6.2,2010,Crime
2.59,110000000,293329073,Salt,Angelina Jolie|Liev Schreiber|Corey Stoll|Chiwetel Ejiofor|Daniel Olbrychski,Phillip Noyce,100,2010-07-21,1433,6.2,2010,Mystery
2.44,18000000,35692920,127 Hours,James Franco|Kate Mara|Amber Tamblyn|ClÃ©mence PoÃ©sy|Lizzy Caplan,Danny Boyle,94,2010-11-05,1645,6.9,2010,Adventure
2.44,18000000,35692920,127 Hours,James Franco|Kate Mara|Amber Tamblyn|ClÃ©mence PoÃ©sy|Lizzy Caplan,Danny Boyle,94,2010-11-05,1645,6.9,2010,Drama
2.44,18000000,35692920,127 Hours,James Franco|Kate Mara|Amber Tamblyn|ClÃ©mence PoÃ©sy|Lizzy Caplan,Danny Boyle,94,2010-11-05,1645,6.9,2010,Thriller
2.33,8000000,74952305,Easy A,Emma Stone|Stanley Tucci|Amanda Bynes|Cam Gigandet|Lisa Kudrow,Will Gluck,92,2010-09-10,1303,6.6,2010,Comedy
2.25,155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Skandar Keynes|Georgie Henley|Simon Pegg|Gary Sweet|Arthur Angel,Michael Apted,113,2010-08-13,905,6.0,2010,Adventure
2.25,155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Skandar Keynes|Georgie Henley|Simon Pegg|Gary Sweet|Arthur Angel,Michael Apted,113,2010-08-13,905,6.0,2010,Family
2.25,155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Skandar Keynes|Georgie Henley|Simon Pegg|Gary Sweet|Arthur Angel,Michael Apted,113,2010-08-13,905,6.0,2010,Fantasy
2.23,28000000,96188903,Kick-Ass,Aaron Taylor-Johnson|ChloÃ« Grace Moretz|Christopher Mintz-Plasse|Nicolas Cage|Mark Strong,Matthew Vaughn,117,2010-03-22,3085,7.0,2010,Action
2.23,28000000,96188903,Kick-Ass,Aaron Taylor-Johnson|ChloÃ« Grace Moretz|Christopher Mintz-Plasse|Nicolas Cage|Mark Strong,Matthew Vaughn,117,2010-03-22,3085,7.0,2010,Crime
2.16,100000000,278346189,The Tourist,Johnny Depp|Angelina Jolie|Paul Bettany|Timothy Dalton|Steven Berkoff,Florian Henckel von Donnersmarck,103,2010-12-08,1084,6.0,2010,Action
2.16,100000000,278346189,The Tourist,Johnny Depp|Angelina Jolie|Paul Bettany|Timothy Dalton|Steven Berkoff,Florian Henckel von Donnersmarck,103,2010-12-08,1084,6.0,2010,Thriller
2.16,100000000,278346189,The Tourist,Johnny Depp|Angelina Jolie|Paul Bettany|Timothy Dalton|Steven Berkoff,Florian Henckel von Donnersmarck,103,2010-12-08,1084,6.0,2010,Romance
2.13,150000000,335154643,Prince of Persia: The Sands of Time,Jake Gyllenhaal|Gemma Arterton|Ben Kingsley|Alfred Molina|Steve Toussaint,Mike Newell,116,2010-05-19,1545,6.1,2010,Adventure
2.13,150000000,335154643,Prince of Persia: The Sands of Time,Jake Gyllenhaal|Gemma Arterton|Ben Kingsley|Alfred Molina|Steve Toussaint,Mike Newell,116,2010-05-19,1545,6.1,2010,Fantasy
2.13,150000000,335154643,Prince of Persia: The Sands of Time,Jake Gyllenhaal|Gemma Arterton|Ben Kingsley|Alfred Molina|Steve Toussaint,Mike Newell,116,2010-05-19,1545,6.1,2010,Action
2.13,150000000,335154643,Prince of Persia: The Sands of Time,Jake Gyllenhaal|Gemma Arterton|Ben Kingsley|Alfred Molina|Steve Toussaint,Mike Newell,116,2010-05-19,1545,6.1,2010,Romance
2.12,200000000,310669540,Robin Hood,Russell Crowe|Cate Blanchett|Mark Strong|Oscar Isaac|LÃ©a Seydoux,Ridley Scott,140,2010-05-12,844,6.1,2010,Action
2.1,38000000,252276927,True Grit,Jeff Bridges|Hailee Steinfeld|Matt Damon|Josh Brolin|Barry Pepper,Ethan Coen|Joel Coen,110,2010-12-22,1084,7.0,2010,Drama
2.1,38000000,252276927,True Grit,Jeff Bridges|Hailee Steinfeld|Matt Damon|Josh Brolin|Barry Pepper,Ethan Coen|Joel Coen,110,2010-12-22,1084,7.0,2010,Adventure
2.1,38000000,252276927,True Grit,Jeff Bridges|Hailee Steinfeld|Matt Damon|Josh Brolin|Barry Pepper,Ethan Coen|Joel Coen,110,2010-12-22,1084,7.0,2010,Western
2.09,125000000,232713139,Clash of the Titans,Sam Worthington|Liam Neeson|Ralph Fiennes|Gemma Arterton|Jason Flemyng,Louis Leterrier,106,2010-04-01,1530,5.6,2010,Adventure
2.09,125000000,232713139,Clash of the Titans,Sam Worthington|Liam Neeson|Ralph Fiennes|Gemma Arterton|Jason Flemyng,Louis Leterrier,106,2010-04-01,1530,5.6,2010,Fantasy
2.09,125000000,232713139,Clash of the Titans,Sam Worthington|Liam Neeson|Ralph Fiennes|Gemma Arterton|Jason Flemyng,Louis Leterrier,106,2010-04-01,1530,5.6,2010,Action
2.05,150000000,215283742,The Sorcerer's Apprentice,Nicolas Cage|Jay Baruchel|Monica Bellucci|Alfred Molina|Teresa Palmer,Jon Turteltaub,109,2010-07-13,871,5.8,2010,Fantasy
2.05,150000000,215283742,The Sorcerer's Apprentice,Nicolas Cage|Jay Baruchel|Monica Bellucci|Alfred Molina|Teresa Palmer,Jon Turteltaub,109,2010-07-13,871,5.8,2010,Adventure
2.05,150000000,215283742,The Sorcerer's Apprentice,Nicolas Cage|Jay Baruchel|Monica Bellucci|Alfred Molina|Teresa Palmer,Jon Turteltaub,109,2010-07-13,871,5.8,2010,Action
2.05,150000000,215283742,The Sorcerer's Apprentice,Nicolas Cage|Jay Baruchel|Monica Bellucci|Alfred Molina|Teresa Palmer,Jon Turteltaub,109,2010-07-13,871,5.8,2010,Comedy
2.05,150000000,215283742,The Sorcerer's Apprentice,Nicolas Cage|Jay Baruchel|Monica Bellucci|Alfred Molina|Teresa Palmer,Jon Turteltaub,109,2010-07-13,871,5.8,2010,Drama
1.92,40000000,224920315,The Social Network,Jesse Eisenberg|Andrew Garfield|Justin Timberlake|Armie Hammer|Max Minghella,David Fincher,120,2010-09-30,2022,7.1,2010,Drama
1.91,60000000,47664559,Scott Pilgrim vs. the World,Michael Cera|Mary Elizabeth Winstead|Kieran Culkin|Chris Evans|Anna Kendrick,Edgar Wright,112,2010-07-27,1258,7.2,2010,Action
1.91,60000000,47664559,Scott Pilgrim vs. the World,Michael Cera|Mary Elizabeth Winstead|Kieran Culkin|Chris Evans|Anna Kendrick,Edgar Wright,112,2010-07-27,1258,7.2,2010,Adventure
1.91,60000000,47664559,Scott Pilgrim vs. the World,Michael Cera|Mary Elizabeth Winstead|Kieran Culkin|Chris Evans|Anna Kendrick,Edgar Wright,112,2010-07-27,1258,7.2,2010,Comedy
1.9,100000000,310650585,Little Fockers,Robert De Niro|Ben Stiller|Owen Wilson|Dustin Hoffman|Barbra Streisand,Paul Weitz,98,2010-12-21,717,5.4,2010,Comedy
1.9,100000000,310650585,Little Fockers,Robert De Niro|Ben Stiller|Owen Wilson|Dustin Hoffman|Barbra Streisand,Paul Weitz,98,2010-12-21,717,5.4,2010,Romance
1.89,40000000,126248813,Predators,Topher Grace|Alice Braga|Laurence Fishburne|Adrien Brody|Danny Trejo,NimrÃ³d Antal,107,2010-07-03,722,5.8,2010,Action
1.89,40000000,126248813,Predators,Topher Grace|Alice Braga|Laurence Fishburne|Adrien Brody|Danny Trejo,NimrÃ³d Antal,107,2010-07-03,722,5.8,2010,Science Fiction
1.89,40000000,126248813,Predators,Topher Grace|Alice Braga|Laurence Fishburne|Adrien Brody|Danny Trejo,NimrÃ³d Antal,107,2010-07-03,722,5.8,2010,Adventure
1.89,40000000,126248813,Predators,Topher Grace|Alice Braga|Laurence Fishburne|Adrien Brody|Danny Trejo,NimrÃ³d Antal,107,2010-07-03,722,5.8,2010,Thriller
1.88,95000000,226497209,Percy Jackson & the Olympians: The Lightning Thief,Logan Lerman|Brandon T. Jackson|Alexandra Daddario|Jake Abel|Sean Bean,Chris Columbus,118,2010-02-01,1175,6.0,2010,Adventure
1.88,95000000,226497209,Percy Jackson & the Olympians: The Lightning Thief,Logan Lerman|Brandon T. Jackson|Alexandra Daddario|Jake Abel|Sean Bean,Chris Columbus,118,2010-02-01,1175,6.0,2010,Fantasy
1.88,95000000,226497209,Percy Jackson & the Olympians: The Lightning Thief,Logan Lerman|Brandon T. Jackson|Alexandra Daddario|Jake Abel|Sean Bean,Chris Columbus,118,2010-02-01,1175,6.0,2010,Family
1.87,100000000,167805466,Unstoppable,Denzel Washington|Chris Pine|Rosario Dawson|Ethan Suplee|Kevin Corrigan,Tony Scott,98,2010-11-04,733,6.2,2010,Action
1.87,100000000,167805466,Unstoppable,Denzel Washington|Chris Pine|Rosario Dawson|Ethan Suplee|Kevin Corrigan,Tony Scott,98,2010-11-04,733,6.2,2010,Thriller
1.82,165000000,752600867,Shrek Forever After,Mike Myers|Eddie Murphy|Cameron Diaz|Antonio Banderas|Julie Andrews,Mike Mitchell,93,2010-05-16,1191,6.0,2010,Comedy
1.82,165000000,752600867,Shrek Forever After,Mike Myers|Eddie Murphy|Cameron Diaz|Antonio Banderas|Julie Andrews,Mike Mitchell,93,2010-05-16,1191,6.0,2010,Adventure
1.82,165000000,752600867,Shrek Forever After,Mike Myers|Eddie Murphy|Cameron Diaz|Antonio Banderas|Julie Andrews,Mike Mitchell,93,2010-05-16,1191,6.0,2010,Fantasy
